domain,name,min,max,avg,total,count 
ov__core,ConvolutionToGroupConvolutionFusion,100,4200,224.29022082018926,142200,634
ov__core,NearestNeighborUpsamplingFusion,200,5000,226.49842271293375,143600,634
ov__core,DivideFusion,200,14600,292.42902208201895,185400,634
ov__core,TransposeToReshape,200,4200,223.81703470031545,141900,634
ov__core,ReshapeSequenceFusion,200,12700,277.4447949526814,175900,634
ov__core,MatMulConstTransposesExtraction,200,3300,220.75471698113208,70200,318
ov__core,PReluFusionNegativeAdd,200,12900,434.0694006309148,275200,634
ov__core,PReluFusionNegativeSub,200,4100,223.65930599369085,141800,634
ov__core,PReluFusionMultiplyAdd,200,4100,406.782334384858,257900,634
ov__core,PReluFusionMultiplySub,200,4200,228.391167192429,144800,634
ov__core,PReluFusionAbsSubMulMulAdd,200,26100,510.5678233438486,323700,634
ov__core,PReluFusionNegReluMulAdd,200,7400,408.3596214511041,258900,634
ov__core,DepthToSpaceFusion,200,7300,231.0725552050473,146500,634
ov__core,ShuffleChannelsFusion,200,15400,249.3690851735016,158100,634
ov__core,NonZeroHorizontalFusion,200,4400,224.4479495268139,142300,634
ov__core,AdaptivePoolToReduce,200,5000,252.36593059936908,160000,634
ov__core,ConvertU4WeightsZeroPointToScalar,200,14300,278.5488958990536,176600,634
ov__core,MergeUnrolledSDPA,4700,21000,5948.550724637681,820900,138
ov__core,BinarizeWeights,600,9700,1225.5813953488373,105400,86
ov__core,ConvToBinaryConv,600,6000,854.6511627906976,73500,86
ov__core,BatchNormDecomposition,400,9200,570.4258675078864,723300,1268
ov__core,ConvertDivideWithConstant,200,4900,241.00946372239747,152800,634
ov__core,ConvertSubtractWithConstant,100,4600,231.86119873817034,147000,634
ov__core,ConvertNegative,100,17600,253.78548895899053,160900,634
ov__core,ConvertConvertPromoteTypes,100,3900,228.86435331230285,145100,634
ov__core,AddAddFusion,800,13100,1340.2173913043478,369900,276
ov__core,AddMultiplyFusion,1000,9700,1900.0,76000,40
ov__core,MultiplyMultiplyFusion,1000,10000,1457.5,58300,40
ov__core,MultiplyConvolutionFusion,600,30400,1788.953488372093,307700,172
ov__core,MultiplyGroupConvolutionFusion,700,8800,1488.6363636363637,65500,44
ov__core,ConvolutionMultiplyFusion,1000,43700,2660.0,106400,40
ov__core,GroupConvolutionMultiplyFusion,1000,14000,1840.0,73600,40
ov__core,ConvolutionBackpropDataMultiplyFusion,1500,12800,2102.5,84100,40
ov__core,GroupConvolutionBackpropDataMultiplyFusion,1500,12100,1967.5,78700,40
ov__core,MultiplyConvolutionBackpropDataFusion,2200,10400,4425.0,17700,4
ov__core,FakeQuantizeMulFusion,1100,15100,2895.0,115800,40
ov__core,AlignEltwiseInputRanks,600,10400,1684.8101265822784,266200,158
ov__core,NopBroadcast,500,38700,650.6553079947575,992900,1526
ov__core,SpaceToBatchFusion,400,9700,583.7539432176657,370100,634
ov__core,BatchToSpaceFusion,400,6500,559.7791798107255,354900,634
ov__core,InterpolateSequenceFusion,200,29900,298.5804416403785,189300,634
ov__core,SkipGatherBeforeTransposeAndReshape,200,21100,289.4321766561514,183500,634
ov__core,ReduceMerge,1400,15500,1717.5078864353313,1088900,634
ov__core,GroupQueryAttentionDecomposition,200,6900,276.02523659305996,175000,634
ov__core,ScaledDotProductAttentionDecomposition,200,5700,254.57413249211356,161400,634
ov__core,BidirectionalLSTMSequenceDecomposition,200,64300,338.48580441640377,214600,634
ov__core,BidirectionalGRUSequenceDecomposition,200,22300,288.9589905362776,183200,634
ov__core,BidirectionalRNNSequenceDecomposition,200,4100,239.2744479495268,151700,634
ov__core,ConvertBroadcastToTiles,200,15000,299.0566037735849,95100,318
ov__core,ConvertSubtract,200,5600,236.2776025236593,149800,634
ov__core,ConvertDivide,200,7000,252.0504731861199,159800,634
ov__core,ConvertDepthToSpace,200,11400,246.84542586750788,156500,634
ov__core,ConvertSpaceToDepth,100,20200,282.17665615141954,178900,634
ov__core,ConvertConvertLike,200,5000,236.59305993690853,150000,634
ov__core,MVN6Decomposition,200,1500,230.5993690851735,146200,634
ov__core,EinsumDecomposition,200,1700,241.3249211356467,153000,634
ov__core,SoftmaxDecomposition,200,3300,267.5078864353312,169600,634
ov__core,SoftSignDecomposition,200,10700,289.30817610062894,92000,318
ov__core,DropoutWithRandomUniformReplacer,200,9000,241.6403785488959,153200,634
ov__core,TransposeReshapeEliminationForMatmul,200,14800,271.4511041009464,172100,634
ov__core,UniqueDecomposition,200,5200,246.22641509433961,78300,318
ov__core,MatMulMultiplyFusion,1000,8000,1525.0,30500,20
ov__core,ConvertInterpolate11ToInterpolate4,30500,1537600,299150.0,1794900,6
ov__core,ConvStridesPropagation,200,27000,964.84375,617500,640
ov__core,SupportedNodesStridesPropagation,200,10400,789.5306859205776,437400,554
ov__core,UnsupportedNodesStridesPropagation,700,30900,1324.187725631769,733600,554
ov__core,KeepMOE3GemmConstPrecision,400,7500,544.8598130841121,174900,321
ov__core,WrapInterpolateIntoTransposes,700,5600,2250.0,13500,6
ov__core,ConvertReduceMeanToReshape,3400,27600,7020.0,70200,10
ov__core,DecomposeReduceForFalseKeepDims,3700,32300,7000.0,70000,10
ov__core,LoraSubgraphFusion,2800,41400,6863.768115942029,947200,138
ov__core,MoveEltwiseUpThroughDataMovScalar,800,24800,1958.1300813008131,481700,246
ov__core,RoPEFusionFlux,1900,25800,2394.2028985507245,330400,138
ov__core,RoPEFusionGPTNEOX,1900,15900,2176.086956521739,600600,276
ov__core,RoPEFusionPreprocess,400,6400,531.40625,340100,640
ov__core,RoPEFusionChatGLM,400,27900,561.09375,718200,1280
ov__core,RoPEFusionQwen,2100,25600,3010.8695652173915,415500,138
ov__core,RoPEFusionLtxVideo,900,6100,1218.840579710145,84100,69
ov__core,ConvertWeightCompressedConv1x1ToMatmul,400,6400,533.90625,341700,640
ov__core,SDPAScaleFusionPass,700,6300,821.4953271028037,263700,321
ov__core,FullyConnectedConvertFusion,6600,9600,8100.0,16200,2
ov__core,TransposeMatMulTransposeMatcher,200,32200,411.52647975077883,132100,321
ov__core,TransposeMatMulMatcher,200,5900,268.84735202492215,86300,321
ov__core,TransposeSDPAMatcher,600,9800,777.5700934579439,249600,321
ov__core,TransposeVLSDPAMatcher,200,5700,248.2866043613707,79700,321
ov__core,UnsqueezeBroadcastReshapeSDPAFusion,600,6900,695.3271028037383,223200,321
ov__core,GLUFusion,2300,13400,3870.0,38700,10
ov__core,IndirectGemmOpt,400,9300,560.1246105919004,179800,321
ov__core,IndirectSDPAOpt,600,7500,675.7009345794393,216900,321
ov__core,KVCacheCompressionMatcher,100,5400,155.17241379310346,22500,145
ov__core,AsymmetricConvolutionMatcher,2200,8900,2707.4074074074074,146200,54
ov__core,ConvolutionMatcher,13100,73600,17362.962962962964,937600,54
ov__core,MoveEltwiseUpThroughDataMovPerChannel,500,9500,2088.6075949367087,165000,79
ov__core,BroadcastAndPadZeroPointBuffers,700,9900,1496.2962962962963,80800,54
ov__core,DynamicQuantizeFullyConnected,400,14200,569.6,213600,375
ov__core,AUGRUCellFusion,1100,9800,1727.536231884058,119200,69
ov__core,LabelResolvingThroughSelect,600,3600,739.3939393939394,48800,66
ov__core,DeReshapeMatMul,200,5100,575.7575757575758,38000,66
ov__core,DeReshapeFullyConnected,2100,11200,2445.4545454545455,161400,66
ov__core,ReshapeOptimizations,1400,40900,12628.787878787878,833500,66
ov__core,EliminateGatherUnsqueeze,200,400,239.3939393939394,15800,66
ov__core,SimplifySecondInputOfReshape,800,2100,939.3939393939394,62000,66
ov__core,StatefulSDPAFusion,2100,27400,2386.8303571428573,1069300,448
ov__core,SDPAFuseTransposeReshape,1000,7500,1590.909090909091,105000,66
ov__core,LogSoftmaxDecomposition,200,6100,264.873417721519,83700,316
ov__core,GroupNormalizationDecomposition,200,5100,281.32911392405066,88900,316
ov__core,NormalizeL2Decomposition,200,3800,240.50632911392404,76000,316
ov__core,InsertConvertAfterExtension,200,56400,486.2068965517241,155100,319
ov__core,ConvertToInteraction,400,7800,554.2319749216301,176800,319
ov__core,PermuteSliceAndInterpolation,2200,9800,4800.0,14400,3
ov__core,ConvertFqRnnToQuantizedRnn,400,7500,569.5924764890282,181700,319
ov__core,snippets::pass::TokenizeGNSnippets,200,9500,447.9623824451411,142900,319
ov__core,snippets::pass::TokenizeSnippets,500,6441700,36580.87774294671,11669300,319
ov__core,snippets::pass::TransformConvertToConvertTruncation,200,6300,488.57142857142856,34200,70
ov__core,snippets::pass::CommonOptimizations,16300,2696300,189112.5,3025800,16
ov__core,FullyConnectedBiasFusion,1300,13300,2236.6666666666665,134200,60
ov__core,ConvertToPowerStatic,800,28900,1757.2784810126582,555300,316
ov__core,snippets::pass::ConvertConstantsToScalars,200,10300,588.5714285714286,82400,140
ov__core,snippets::pass::ConvertPowerToPowerStatic,200,5500,380.0,26600,70
ov__core,MulAddToFMA,2600,1323400,152888.88888888888,1376000,9
SIMPLE_ov_pass,GraphRewrite_run_on_model,1000,52883300,434003.8112522686,239136100,551
SIMPLE_ov_pass,ResolveNameCollisions_run_on_model,205000,828500,463500.0,2317500,5
SIMPLE_ov_pass,SDPAToVLSDPA_run_on_model,4500,4500,4500.0,4500,1
SIMPLE_ov_pass,InitNodeInfo_run_on_function,363000,987400,568625.0,2274500,4
SIMPLE_ov_pass,KeepConstantsPrecisionAndAddConverts,300,18200,879.2452830188679,233000,265
SIMPLE_ov_pass,MarkFloatingPointRange,1700,3800,2048.4848484848485,135200,66
SIMPLE_ov_pass,PropagateMarkUpReduceOpPath,300,19300,1233.4360554699538,800500,649
SIMPLE_ov_pass,InitMarkReduceOpPath,300,2200,690.0,6900,10
SIMPLE_ov_pass,BackwardGraphRewrite_run_on_model,910500,3642400,2326775.0,9307100,4
SIMPLE_ov_pass,PropagateDownDisableSensitivityForQuantized,600,9500,1685.972850678733,372600,221
SIMPLE_ov_pass,PropagateDownMarkToKeepInMixedPrecision,100,14000,850.834597875569,560700,659
SIMPLE_ov_pass,PropagateUpMarkToKeepInMixedPrecision,200,5300,860.2427921092565,566900,659
SIMPLE_ov_pass,MarkPrecisionSensitiveShapeOfSubgraphs_run_on_model,88400,521300,307800.0,1231200,4
SIMPLE_ov_pass,MarkSugraphsToKeepInMixedPrecision_run_on_model,17247900,17247900,17247900.0,17247900,1
SIMPLE_ov_pass,AlignMixedFP32FP16Types_run_on_model,490100,490100,490100.0,490100,1
SIMPLE_ov_pass,EnableDecompressionConvertConstantFolding,200,1400,625.0,2500,4
SIMPLE_ov_pass,ConstantFolding_run_on_model,8400,18996300,536705.7971014492,37032700,69
SIMPLE_ov_pass,Validate_run_on_model,900,1405700,139395.65217391305,6412200,46
SIMPLE_ov_pass,DisableDecompressionConvertConstantFolding,600,2100,1350.0,2700,2
SIMPLE_ov_pass,EliminateConvert,1100,7200,3200.0,38400,12
SIMPLE_ov_pass,RemoveMultiSubGraphOpDanglingParamsResults_run_on_model,18500,38100,28300.0,56600,2
SIMPLE_ov_pass,PushConstantToSubgraph_run_on_function,18200,26700,22450.0,44900,2
SIMPLE_ov_pass,SharedOpOptimization_run_on_function,86800,423500,197883.33333333334,2374600,12
SIMPLE_ov_pass,EliminateEltwise,200,17100,551.3821138211382,339100,615
SIMPLE_ov_pass,SimplifyShapeOfSubGraph_run_on_function,3264700,26350000,8219920.0,41099600,5
SIMPLE_ov_pass,PropagateNMSPath,2200,5900,4050.0,8100,2
SIMPLE_ov_pass,UselessSliceEraser_run_on_function,22300,94400,58350.0,116700,2
SIMPLE_ov_pass,GroupedStridedSliceOptimizer_run_on_function,17900,42400,30150.0,60300,2
SIMPLE_ov_pass,GroupedSliceToVSplitOptimization_run_on_function,17800,33500,25650.0,51300,2
SIMPLE_ov_pass,StridedSliceOptimization_run_on_function,227800,5322200,2775000.0,5550000,2
SIMPLE_ov_pass,PackMultiHeadAttention_run_on_model,838800,4733500,2786150.0,5572300,2
SIMPLE_ov_pass,SymbolicPropagation_run_on_model,375000,4667400,968809.0909090909,10656900,11
SIMPLE_ov_pass,ApplySymbolEquivalence_run_on_function,57000,330100,123290.90909090909,1356200,11
SIMPLE_ov_pass,SymbolicOptimizations_run_on_function,1741000,26735600,7750718.181818182,85257900,11
SIMPLE_ov_pass,SDPAFusion_run_on_model,8283400,8283400,8283400.0,8283400,1
SIMPLE_ov_pass,ReverseInputChannelsFusion_run_on_model,59700,142800,101250.0,202500,2
SIMPLE_ov_pass,AlignEltwiseInputRanks,200,5800,872.1518987341772,137800,158
SIMPLE_ov_pass,OptimizeSymbolsUsedAsValues_run_on_function,358500,1230900,740966.6666666666,2222900,3
SIMPLE_ov_pass,FuseMOE_run_on_model,605300,1994300,1299800.0,2599600,2
SIMPLE_ov_pass,MOCTransformations_run_on_function,35545000,182371500,108958250.0,217916500,2
SIMPLE_ov_pass,UnrollIf_run_on_function,19300,39300,29300.0,58600,2
SIMPLE_ov_pass,ConvertInterpolate11ToInterpolate4,29700,1529600,295150.0,1770900,6
SIMPLE_ov_pass,UnsupportedNodesStridesPropagation,300,11200,703.6101083032491,389800,554
SIMPLE_ov_pass,SupportedNodesStridesPropagation,300,3700,948.780487804878,233400,246
SIMPLE_ov_pass,ConvStridesPropagation,900,6300,1723.2558139534883,148200,86
SIMPLE_ov_pass,CommonOptimizations_run_on_function,55282000,236499400,145890700.0,291781400,2
SIMPLE_ov_pass,WrapInterpolateIntoTransposes,200,2600,1100.0,6600,6
SIMPLE_ov_pass,ConvertOpSet3ToOpSet2_run_on_function,1427300,1427300,1427300.0,1427300,1
SIMPLE_ov_pass,ConvertOpSet2ToOpSet1_run_on_function,93500,1846300,969900.0,1939800,2
SIMPLE_ov_pass,ConvertReduceMeanToReshape,400,4100,990.0,9900,10
SIMPLE_ov_pass,DecomposeReduceForFalseKeepDims,1200,17500,2910.0,29100,10
SIMPLE_ov_pass,UnrollTensorIterator_run_on_function,146600,146600,146600.0,146600,1
SIMPLE_ov_pass,MoveEltwiseUpThroughDataMovScalar,200,16500,974.390243902439,239700,246
SIMPLE_ov_pass,RoPEFusion_run_on_model,8945700,12651600,10798650.0,21597300,2
SIMPLE_ov_pass,SDPAScaleFusion_run_on_model,2453400,2453400,2453400.0,2453400,1
SIMPLE_ov_pass,ConvolutionMatcher,10300,64800,14618.518518518518,789400,54
SIMPLE_ov_pass,ConstantsReduce_run_on_function,348100,348100,348100.0,348100,1
SIMPLE_ov_pass,EliminateBroadcast,300,3900,696.2962962962963,37600,54
SIMPLE_ov_pass,EliminateNopBroadcast,1300,6100,1801.851851851852,97300,54
SIMPLE_ov_pass,EliminateConcat,100,800,221.53846153846155,14400,65
SIMPLE_ov_pass,EliminateSplitConcat,600,3700,980.0,63700,65
SIMPLE_ov_pass,EliminateConcatStridedSlice,400,1700,804.6153846153846,52300,65
SIMPLE_ov_pass,EliminateReshape,200,4000,659.0909090909091,87000,132
SIMPLE_ov_pass,ReshapeOptimizations,7700,35300,11127.692307692309,723300,65
SIMPLE_ov_pass,SDPASubgraphFusion_run_on_function,27575000,27575000,27575000.0,27575000,1
SIMPLE_ov_pass,CausalMaskPreprocessFusion_run_on_model,2280400,2280400,2280400.0,2280400,1
SIMPLE_ov_pass,SnippetsMarkSkipped_run_on_model,709200,709200,709200.0,709200,1
SIMPLE_ov_pass,TokenizeSnippets,30100,5478100,426694.7368421053,8107200,19
SIMPLE_ov_pass,CommonOptimizations,15900,2689500,187818.75,3005100,16
SIMPLE_ov_pass,SnippetsTokenization_run_on_function,24586600,24586600,24586600.0,24586600,1
SIMPLE_ov_pass,ConvertToPowerStatic,700,12600,1423.3333333333333,85400,60
SIMPLE_ov_pass,ConvertToCPUSpecificOpset_run_on_function,12667900,12667900,12667900.0,12667900,1
SIMPLE_ov_pass,Canonicalization_run_on_model,1200,642600,41675.0,666800,16
SIMPLE_ov_pass,AnalyzeBroadcastableInputs_run_on_model,3800,688800,48518.75,776300,16
SIMPLE_ov_pass,AlignElementTypes_run_on_model,300,719600,45443.75,727100,16
SIMPLE_ov_pass,BrgemmToBrgemmCPU_run_on_model,3700,768900,52318.75,837100,16
SIMPLE_ov_pass,PropagatePrecision_run_on_model,5700,923300,64437.5,1031000,16
SIMPLE_ov_pass,MulAddToFMA,10300,1317400,446266.6666666667,1338800,3
ov__pass,ov::frontend::pass::SequenceConcatReplacer,100300,2253100,1176700.0,2353400,2
ov__pass,ResolveNameCollisions,205700,1415600,583060.0,2915300,5
ov__pass,Model::check_all_variables_registered,400,373000,21200.0,487600,23
ov__pass,SDPAToVLSDPA,665600,665600,665600.0,665600,1
ov__pass,TransposeMatMul,30600,166900,66185.71428571429,463300,7
ov__pass,MarkDequantization,199500,268500,227933.33333333334,683800,3
ov__pass,FuseVectorizedMOE2GEMM,105900,105900,105900.0,105900,1
ov__pass,FuseVectorizedMOE3GEMM,131500,131500,131500.0,131500,1
ov__pass,ConvertMOEToMOECompressed,884900,884900,884900.0,884900,1
ov__pass,FuseMOE3GemmCompressed,129900,129900,129900.0,129900,1
ov__pass,InitNodeInfo,364100,2048700,836625.0,3346500,4
ov__pass,EinsumDecomposition,128000,128000,128000.0,128000,1
ov__pass,SoftmaxFusion,132700,132700,132700.0,132700,1
ov__pass,MVNFusion,2761100,2761100,2761100.0,2761100,1
ov__pass,GroupNormalizationFusion,327000,327000,327000.0,327000,1
ov__pass,MVN6Decomposition,102500,102500,102500.0,102500,1
ov__pass,BroadcastElementwiseFusion,141600,363100,242233.33333333334,726700,3
ov__pass,BroadcastTransition,404900,1029500,626600.0,1879800,3
ov__pass,KeepConstantsPrecisionAndAddConverts,475300,475300,475300.0,475300,1
ov__pass,KeepConstPrecision,166700,235200,191633.33333333334,574900,3
ov__pass,RMSFusion,82600,733600,408100.0,816200,2
ov__pass,DisableFP16CompForGemma3RMSPattern,98700,98700,98700.0,98700,1
ov__pass,DisableFP16ComForROPEPattern,92800,92800,92800.0,92800,1
ov__pass,DisableFP16ComSinGenPatternForHiFiGAN,99100,99100,99100.0,99100,1
ov__pass,KeepDequantizationPrecision,239500,239500,239500.0,239500,1
ov__pass,MarkFloatingPointRange,320800,320800,320800.0,320800,1
ov__pass,MarkDivWithEps,802700,802700,802700.0,802700,1
ov__pass,MarkExpInReduceOpPath,3542300,3542300,3542300.0,3542300,1
ov__pass,MarkRandomUniform,162900,162900,162900.0,162900,1
ov__pass,PropagateDownDisableSensitivityForQuantized,692800,692800,692800.0,692800,1
ov__pass,PropagateDownMarkToKeepInMixedPrecision,1173100,1173100,1173100.0,1173100,1
ov__pass,ov::pass::BackwardGraphRewrite,1793900,1793900,1793900.0,1793900,1
ov__pass,MarkPrecisionSensitiveShapeOfSubgraphs,1128000,1128000,1128000.0,1128000,1
ov__pass,MarkSugraphsToKeepInMixedPrecision,18042500,18042500,18042500.0,18042500,1
ov__pass,AlignMixedFP32FP16Types,1306400,1306400,1306400.0,1306400,1
ov__pass,EnableDecompressionConvertConstantFolding,35700,306300,144466.66666666666,433400,3
ov__pass,ConstantFolding,17700,19562700,1001867.5675675676,37069100,37
ov__pass,ov::pass::Validate,8200,2306600,214116.66666666666,6423500,30
ov__pass,ConvertPrecision,105700,50252200,13449375.0,53797500,4
ov__pass,DisableDecompressionConvertConstantFolding,80300,80300,80300.0,80300,1
ov__pass,SliceToStridedSlice,51200,51200,51200.0,51200,1
ov__pass,TransposeConvert,57100,79300,68200.0,136400,2
